Wall time,Step,Value
1680159775.807352,0,0.20612980425357819
1680160595.766173,50,0.8913261294364929
1680161430.0338063,100,0.8735977411270142
1680162249.9061942,150,0.9006410241127014
1680163068.5129712,200,0.9074519276618958
1680163887.1332502,250,0.9099559187889099
1680164704.7356112,300,0.9109575152397156
1680165522.7890806,350,0.9019430875778198
1680166340.6671233,400,0.8914262652397156
1680167158.2213473,450,0.9143629670143127
1680167976.677613,500,0.9100561141967773
1680168798.425392,550,0.9118589758872986
1680169623.5840645,600,0.9178686141967773
1680170450.7374258,650,0.9175680875778198
1680171286.2812977,700,0.9109575152397156
1680172118.5580318,750,0.9255809187889099
1680172951.8692029,800,0.8999398946762085
1680173786.0167732,850,0.91796875
1680174620.73917,900,0.9013421535491943
1680175464.9447556,950,0.9156650900840759
1680176301.1751785,1000,0.9059495329856873
1680177139.400962,1050,0.9210737347602844
1680177978.0743222,1100,0.9139623641967773
1680178817.1011927,1150,0.9181690812110901
1680179657.794848,1200,0.9085536599159241
1680180498.4763775,1250,0.9226762652397156
1680181337.8807635,1300,0.9129607081413269
1680182178.294778,1350,0.9090544581413269
1680183017.8775566,1400,0.9220753312110901
1680183857.4065037,1450,0.9234775900840759
1680184697.3694172,1500,0.9139623641967773
1680185549.1139343,1550,0.913161039352417
1680186413.1063385,1600,0.9189703464508057
1680187274.224438,1650,0.9190705418586731
1680188137.4386697,1700,0.9144631624221802
1680189000.6126318,1750,0.918870210647583
1680189853.8007312,1800,0.9109575152397156
1680190706.0014627,1850,0.9167668223381042
1680191561.850754,1900,0.9088541865348816
1680192421.7184937,1950,0.9237780570983887
1680193275.8949134,2000,0.9119591116905212
1680194145.5548127,2050,0.9103565812110901
1680195000.0071507,2100,0.9083533883094788
1680195853.8635437,2150,0.9182692170143127
1680196707.641956,2200,0.9144631624221802
1680197572.524703,2250,0.9151642918586731
1680198425.6480525,2300,0.9172676205635071
1680199277.1005318,2350,0.9205729365348816
1680200130.994259,2400,0.9206730723381042
1680200983.3622339,2450,0.9144631624221802
1680201836.1025689,2500,0.9128605723381042
1680202694.3488297,2550,0.9219751358032227
1680203546.0498104,2600,0.9153645634651184
1680204400.454561,2650,0.9192708134651184
1680205254.9893749,2700,0.9197716116905212
1680206109.427975,2750,0.9058493375778198
1680206964.0673673,2800,0.9130609035491943
1680207826.6539066,2850,0.9123597741127014
1680208695.3096375,2900,0.9067507982254028
1680209550.1865108,2950,0.9012419581413269
1680210402.2322118,3000,0.9180688858032227
1680211254.848094,3050,0.9174679517745972
1680212114.5633924,3100,0.9160656929016113
1680212973.2187543,3150,0.9111578464508057
1680213825.227858,3200,0.9232772588729858
1680214678.470052,3250,0.9145632982254028
1680215531.9052258,3300,0.9235777258872986
1680216383.5738065,3350,0.9228765964508057
1680217243.5542753,3400,0.9157652258872986
1680218110.5927258,3450,0.9189703464508057
1680218963.9432404,3500,0.9186698794364929
1680219827.6333706,3550,0.9203726053237915
1680220683.780721,3600,0.9208734035491943
1680221540.1611676,3650,0.9208734035491943
1680222399.08371,3700,0.918870210647583
1680223258.004478,3750,0.9213742017745972
1680224123.6195486,3800,0.9237780570983887
1680224977.2681372,3850,0.9178686141967773
1680225844.4770432,3900,0.9244791865348816
1680226717.847503,3950,0.9174679517745972
1680227582.212095,4000,0.9163661599159241
1680228435.0447152,4050,0.9242788553237915
1680229299.7731822,4100,0.9189703464508057
1680230173.8590844,4150,0.9175680875778198
1680231036.1193695,4200,0.9220753312110901
1680231901.9317575,4250,0.9154647588729858
1680232768.578801,4300,0.9165664911270142
1680233644.29904,4350,0.9195713400840759
1680234512.4371834,4400,0.92578125
1680235373.2902293,4450,0.9200721383094788
1680236235.357622,4500,0.917067289352417
1680237103.9427915,4550,0.9210737347602844
1680237955.5798495,4600,0.9140625
1680238822.119257,4650,0.9260817170143127
1680239680.1605473,4700,0.9205729365348816
1680240535.7036083,4750,0.9201722741127014
1680241389.1511202,4800,0.9225761294364929
1680242249.3965893,4850,0.9221754670143127
1680243117.5156543,4900,0.9158653616905212
1680243990.1398745,4950,0.9261819124221802
1680244851.3754783,5000,0.9275841116905212
1680245711.7163475,5050,0.9161658883094788
1680246579.5659513,5100,0.9214743375778198
1680247433.612551,5150,0.926682710647583
1680248297.832368,5200,0.921875
1680249164.5069835,5250,0.9247796535491943
1680250028.9330492,5300,0.9178686141967773
1680250896.989881,5350,0.92578125
1680251752.3531342,5400,0.9221754670143127
1680252625.6965122,5450,0.9151642918586731
1680253491.8580616,5500,0.9147636294364929
1680254349.7672284,5550,0.9183694124221802
1680255210.6881177,5600,0.9172676205635071
1680256071.1952667,5650,0.9224759340286255
1680256921.3303764,5700,0.9189703464508057
1680257775.5018063,5750,0.9172676205635071
1680258629.7459064,5800,0.9251803159713745
1680259486.5876966,5850,0.9199719429016113
1680260340.9596736,5900,0.9211738705635071
1680261209.9081776,5950,0.9194711446762085
