Wall time,Step,Value
1679984251.6081414,0,0.0052083334885537624
1679984876.0184104,50,0.41616585850715637
1679985503.875103,100,0.5164262652397156
1679986131.42725,150,0.6109775900840759
1679986749.44995,200,0.6451321840286255
1679987381.5302343,250,0.6812900900840759
1679987987.6631618,300,0.6867988705635071
1679988592.996126,350,0.6977163553237915
1679989199.7159352,400,0.6982171535491943
1679989803.136519,450,0.6937099099159241
1679990439.5667918,500,0.6956129670143127
1679991047.5152147,550,0.6911057829856873
1679991673.8877783,600,0.6871995329856873
1679992298.477528,650,0.6870993375778198
1679992925.0832586,700,0.6859976053237915
1679993547.0391378,750,0.6849960088729858
1679994154.3240004,800,0.6837940812110901
1679994773.5852003,850,0.6833934187889099
1679995394.7770143,900,0.6829928159713745
1679996002.8931973,950,0.6825921535491943
1679996607.800531,1000,0.6832932829856873
1679997212.2817633,1050,0.6832932829856873
1679997821.6685727,1100,0.6822916865348816
1679998440.6795578,1150,0.6812900900840759
1679999048.1509638,1200,0.6815905570983887
1679999670.795898,1250,0.6821914911270142
1680000285.9597042,1300,0.6824919581413269
1680000886.2841694,1350,0.6825921535491943
1680001507.1596122,1400,0.6822916865348816
1680002116.9229193,1450,0.6811898946762085
1680002724.8671227,1500,0.6822916865348816
1680003333.272087,1550,0.682692289352417
1680003958.1456993,1600,0.6825921535491943
1680004576.5319357,1650,0.6833934187889099
1680005179.897522,1700,0.6819911599159241
1680005785.5599675,1750,0.6828926205635071
1680006391.449674,1800,0.682692289352417
1680007007.966554,1850,0.6820913553237915
1680007639.1383817,1900,0.6820913553237915
1680008266.5505369,1950,0.6832932829856873
1680008890.8648496,2000,0.6830929517745972
1680009527.249606,2050,0.682692289352417
1680010141.1791778,2100,0.6816906929016113
1680010742.974967,2150,0.6817908883094788
1680011347.5255501,2200,0.6814903616905212
1680011952.2257473,2250,0.6813902258872986
1680012583.1475577,2300,0.6832932829856873
1680013184.9758394,2350,0.6817908883094788
1680013792.3767083,2400,0.6819911599159241
1680014399.2356231,2450,0.6812900900840759
1680015028.75311,2500,0.6813902258872986
1680015645.1036012,2550,0.6820913553237915
1680016256.1516094,2600,0.6821914911270142
1680016868.9203856,2650,0.6817908883094788
1680017317.0733237,2700,0.6811898946762085
1680017737.6595602,2750,0.6817908883094788
1680018153.147896,2800,0.6815905570983887
1680018568.6195893,2850,0.6817908883094788
1680018984.4009492,2900,0.6816906929016113
1680019405.964202,2950,0.6819911599159241
1680019821.6607406,3000,0.6818910241127014
1680020241.5939536,3050,0.6814903616905212
1680020675.635852,3100,0.6811898946762085
1680021101.0642896,3150,0.6811898946762085
1680021517.6725726,3200,0.682692289352417
1680021955.2936635,3250,0.6824919581413269
1680022377.569181,3300,0.6819911599159241
1680022794.3334851,3350,0.6814903616905212
1680023220.7965126,3400,0.6806890964508057
1680023636.7690923,3450,0.6820913553237915
1680024066.3623745,3500,0.6821914911270142
1680024482.9344018,3550,0.6819911599159241
1680024899.0912917,3600,0.6817908883094788
1680025315.2156134,3650,0.6809895634651184
1680025748.2654908,3700,0.6812900900840759
1680026163.5466444,3750,0.6814903616905212
1680026593.4373674,3800,0.6822916865348816
1680027017.9969816,3850,0.6819911599159241
1680027442.1596415,3900,0.6817908883094788
1680027865.8479137,3950,0.6809895634651184
1680028291.500558,4000,0.6818910241127014
1680028714.0002925,4050,0.6822916865348816
1680029135.9995558,4100,0.6820913553237915
1680029564.9281175,4150,0.6814903616905212
1680029996.5223126,4200,0.6814903616905212
1680030413.3796341,4250,0.6822916865348816
1680030829.6862597,4300,0.6807892918586731
1680031263.5740013,4350,0.6811898946762085
1680031688.4583044,4400,0.6813902258872986
1680032105.3061059,4450,0.6820913553237915
1680032530.9024663,4500,0.680588960647583
1680032950.7086732,4550,0.6811898946762085
1680033366.7852626,4600,0.6809895634651184
1680033800.3927553,4650,0.6810897588729858
1680034216.601643,4700,0.6807892918586731
1680034649.0582242,4750,0.6808894276618958
1680035065.418103,4800,0.682692289352417
1680035481.9555285,4850,0.6821914911270142
1680035917.148443,4900,0.6814903616905212
1680036336.0754185,4950,0.6813902258872986
1680036770.8247929,5000,0.6815905570983887
1680037189.7627664,5050,0.6809895634651184
1680037606.4687524,5100,0.6813902258872986
1680038023.0065072,5150,0.6824919581413269
1680038439.3024905,5200,0.6822916865348816
1680038855.561038,5250,0.6808894276618958
1680039289.2834463,5300,0.6816906929016113
1680039708.754094,5350,0.6811898946762085
1680040141.013888,5400,0.6812900900840759
1680040557.0757694,5450,0.6818910241127014
1680040982.3658404,5500,0.6810897588729858
1680041397.7125633,5550,0.6817908883094788
1680041818.355208,5600,0.6808894276618958
1680042233.8132644,5650,0.6808894276618958
1680042649.348026,5700,0.6813902258872986
1680043064.938197,5750,0.6822916865348816
1680043480.308454,5800,0.6812900900840759
1680043895.5300555,5850,0.6814903616905212
1680044310.8844583,5900,0.6807892918586731
1680044726.0364106,5950,0.6819911599159241
