Wall time,Step,Value
1680941617.0500655,0,0.11808894574642181
1680943123.4659488,50,0.1432291716337204
1680944625.2644875,100,0.10496795177459717
1680946129.1276715,150,0.28565704822540283
1680947632.7942781,200,0.3634815812110901
1680949134.8783727,250,0.5465745329856873
1680950644.8001645,300,0.7310696840286255
1680952156.5030544,350,0.8475561141967773
1680953668.4263577,400,0.8952323794364929
1680955181.6496005,450,0.9119591116905212
1680956695.1808805,500,0.9243789911270142
1680958206.373882,550,0.9300881624221802
1680959718.2900643,600,0.9338942170143127
1680961228.7560625,650,0.9339944124221802
1680962733.8675911,700,0.9327924847602844
1680964237.7510269,750,0.9318910241127014
1680965748.3012745,800,0.9327924847602844
1680967256.3929892,850,0.9325921535491943
1680968765.149377,900,0.9327924847602844
1680970274.7479665,950,0.9328926205635071
1680971777.5198932,1000,0.9323918223381042
1680973284.6581657,1050,0.932692289352417
1680974793.976175,1100,0.9320913553237915
1680976305.6824346,1150,0.9322916865348816
1680977821.9368985,1200,0.9317908883094788
1680979338.6812468,1250,0.9321914911270142
1680980850.8495085,1300,0.9317908883094788
1680982362.2323747,1350,0.9319911599159241
1680983872.6783664,1400,0.9319911599159241
1680985378.1354544,1450,0.9320913553237915
1680986886.2146676,1500,0.9320913553237915
1680988399.7374194,1550,0.9315905570983887
1680989913.7082233,1600,0.9317908883094788
1680991424.0380845,1650,0.9322916865348816
1680992932.886142,1700,0.9318910241127014
1680994443.4770844,1750,0.9318910241127014
1680995953.1371365,1800,0.9313902258872986
1680997466.3214617,1850,0.9317908883094788
1680998974.851578,1900,0.9314903616905212
1681000485.7518094,1950,0.9315905570983887
1681001993.9182806,2000,0.9316906929016113
1681003501.2010324,2050,0.9317908883094788
1681005010.4094136,2100,0.9314903616905212
1681006517.0496426,2150,0.9315905570983887
1681008026.99906,2200,0.9318910241127014
1681009530.710255,2250,0.9318910241127014
1681011034.987003,2300,0.9322916865348816
1681012542.909536,2350,0.9315905570983887
1681014055.2655993,2400,0.9317908883094788
1681015568.2512076,2450,0.9317908883094788
1681017084.7469006,2500,0.9318910241127014
1681018595.2033079,2550,0.9313902258872986
1681020099.6083589,2600,0.9321914911270142
1681021604.3275309,2650,0.9320913553237915
1681023116.2780256,2700,0.9318910241127014
1681024625.9407153,2750,0.932692289352417
1681026136.7131004,2800,0.9315905570983887
1681027645.8559356,2850,0.9318910241127014
1681029157.604882,2900,0.9314903616905212
1681030664.974286,2950,0.9319911599159241
1681032174.1985834,3000,0.9314903616905212
1681033678.2721446,3050,0.9316906929016113
1681035181.7364073,3100,0.9321914911270142
1681036684.306382,3150,0.9319911599159241
1681038187.5231159,3200,0.9317908883094788
1681039689.5067034,3250,0.9315905570983887
1681041189.1340125,3300,0.9315905570983887
1681042685.9721613,3350,0.9320913553237915
1681044178.5811446,3400,0.9320913553237915
1681045673.8633137,3450,0.9319911599159241
1681047169.0019057,3500,0.9316906929016113
1681048665.2793713,3550,0.9319911599159241
1681050164.2990425,3600,0.9318910241127014
1681051663.1426787,3650,0.9315905570983887
1681053161.9774332,3700,0.9319911599159241
1681054658.7993896,3750,0.9320913553237915
1681056154.4821482,3800,0.9319911599159241
1681057653.9593198,3850,0.9315905570983887
1681059155.8229115,3900,0.9316906929016113
1681060656.8331745,3950,0.9319911599159241
1681062158.109813,4000,0.9316906929016113
1681063653.3011441,4050,0.9317908883094788
1681065146.0029097,4100,0.9315905570983887
1681066642.7713687,4150,0.9319911599159241
1681068135.9229383,4200,0.9317908883094788
1681069630.7995226,4250,0.9317908883094788
1681071121.4077783,4300,0.9322916865348816
1681072613.334378,4350,0.9319911599159241
1681074109.0534434,4400,0.9316906929016113
1681075604.4376683,4450,0.9318910241127014
1681077100.4745061,4500,0.9319911599159241
1681078597.5748448,4550,0.9319911599159241
1681080093.475944,4600,0.9322916865348816
1681081590.669377,4650,0.9315905570983887
1681083089.2384512,4700,0.9317908883094788
1681084591.6410484,4750,0.9316906929016113
1681086095.204761,4800,0.9318910241127014
1681087586.5589027,4850,0.9316906929016113
1681089077.5902455,4900,0.9319911599159241
1681090569.897918,4950,0.9317908883094788
1681092065.9028764,5000,0.9314903616905212
1681093565.2791061,5050,0.9320913553237915
1681095064.1982834,5100,0.9319911599159241
1681096572.5542684,5150,0.9322916865348816
1681098074.5841105,5200,0.9319911599159241
1681099571.3165195,5250,0.9320913553237915
1681101067.4824908,5300,0.9319911599159241
1681102563.8439598,5350,0.9320913553237915
1681104060.6310804,5400,0.9319911599159241
1681105557.2413359,5450,0.9318910241127014
1681107055.6651657,5500,0.9321914911270142
1681108552.4285667,5550,0.9322916865348816
1681110045.1751328,5600,0.9317908883094788
1681111545.239914,5650,0.9322916865348816
1681113053.4804199,5700,0.9318910241127014
1681114559.3780367,5750,0.9317908883094788
1681116066.970089,5800,0.9317908883094788
1681117608.9645376,5850,0.9316906929016113
1681119187.3782303,5900,0.9316906929016113
1681120767.4058952,5950,0.9316906929016113
