Wall time,Step,Value
1677221238.6472847,0,0.16235977411270142
1677221282.3508255,50,0.6997195482254028
1677221327.7104287,100,0.7737379670143127
1677221391.8609374,150,0.7763421535491943
1677221462.3932366,200,0.8111979365348816
1677221611.6499722,250,0.8182091116905212
1677221776.9928105,300,0.8208132982254028
1677221986.5447476,350,0.8277243375778198
1677222228.561891,400,0.8462539911270142
1677222491.697392,450,0.8453525900840759
1677222725.360485,500,0.8436498641967773
1677222985.1987922,550,0.8376402258872986
1677223229.1906028,600,0.8535656929016113
1677223476.4935184,650,0.8504607081413269
1677223732.801476,700,0.8486578464508057
1677223976.4253116,750,0.8531650900840759
1677224231.4851968,800,0.8551682829856873
1677224469.8942528,850,0.8653846383094788
1677224724.037803,900,0.8497596383094788
1677224981.889478,950,0.8638821840286255
1677225218.3495483,1000,0.8585737347602844
1677225478.9827535,1050,0.860276460647583
1677225715.8155103,1100,0.8585737347602844
1677225973.8668864,1150,0.8515625
1677226230.2843533,1200,0.8675881624221802
1677226468.011115,1250,0.8639823794364929
1677226719.5234652,1300,0.8671875
1677226965.3272922,1350,0.8642828464508057
1677227214.590955,1400,0.8683894276618958
1677227473.4670136,1450,0.8690905570983887
1677227707.8551884,1500,0.8670873641967773
1677227965.8588526,1550,0.8693910241127014
1677228208.7130878,1600,0.8674879670143127
1677228466.2669313,1650,0.8687900900840759
1677228721.554995,1700,0.8667868375778198
1677228958.385965,1750,0.8653846383094788
1677229218.4307988,1800,0.8639823794364929
1677229461.3102114,1850,0.8675881624221802
1677229719.479969,1900,0.8657852411270142
1677229963.1965709,1950,0.8706930875778198
1677230211.1380513,2000,0.8683894276618958
1677230469.5958695,2050,0.8667868375778198
1677230703.4139807,2100,0.8677884340286255
1677230970.0193694,2150,0.8696914911270142
1677231207.6791048,2200,0.8658854365348816
1677231453.6133637,2250,0.8691906929016113
1677231721.0792246,2300,0.8677884340286255
1677231955.013485,2350,0.8678886294364929
1677232216.0566611,2400,0.8671875
1677232458.3452907,2450,0.8682892918586731
1677232708.68698,2500,0.8671875
1677232966.6605623,2550,0.8679887652397156
1677233207.782186,2600,0.8696914911270142
1677233458.2522302,2650,0.8689903616905212
1677233703.1094227,2700,0.8678886294364929
1677233953.752359,2750,0.8693910241127014
1677234212.080943,2800,0.8697916865348816
1677234449.2142537,2850,0.8704928159713745
1677234705.3416035,2900,0.8694911599159241
1677234944.49675,2950,0.8694911599159241
1677235202.7580767,3000,0.8686898946762085
1677235455.3121855,3050,0.8685897588729858
1677235692.4825945,3100,0.8689903616905212
1677235954.6734462,3150,0.8685897588729858
1677236192.3725808,3200,0.8702924847602844
1677236456.228288,3250,0.87109375
1677236705.9051242,3300,0.8683894276618958
1677236939.6105936,3350,0.8705929517745972
1677237206.3683963,3400,0.8699919581413269
1677237442.4927144,3450,0.8688902258872986
1677237698.664181,3500,0.868088960647583
1677237950.412283,3550,0.8708934187889099
1677238191.8289788,3600,0.8704928159713745
1677238452.4809146,3650,0.8696914911270142
1677238693.613214,3700,0.8693910241127014
1677238953.9485927,3750,0.8711938858032227
1677239192.4806843,3800,0.8693910241127014
1677239447.942498,3850,0.8688902258872986
1677239705.9913797,3900,0.87109375
1677239943.4281306,3950,0.8684895634651184
1677240204.2251086,4000,0.8687900900840759
1677240447.6109822,4050,0.8694911599159241
1677240699.4449623,4100,0.8683894276618958
1677240963.14225,4150,0.8693910241127014
1677241198.3676627,4200,0.8697916865348816
1677241455.360427,4250,0.8687900900840759
1677241697.936879,4300,0.8696914911270142
1677241950.314581,4350,0.8707932829856873
1677242208.7318456,4400,0.8690905570983887
1677242444.3635607,4450,0.8683894276618958
1677242701.9875262,4500,0.8690905570983887
1677242947.5910265,4550,0.8700921535491943
1677243200.362189,4600,0.8700921535491943
1677243457.5983043,4650,0.8693910241127014
1677243693.213443,4700,0.868088960647583
1677243953.0289884,4750,0.8681890964508057
1677244193.9077508,4800,0.8696914911270142
1677244455.7723622,4850,0.8675881624221802
1677244704.1475704,4900,0.8688902258872986
1677244947.2606337,4950,0.8675881624221802
1677245211.8245606,5000,0.8694911599159241
1677245447.8206592,5050,0.8690905570983887
1677245713.6332114,5100,0.8697916865348816
1677245956.4412625,5150,0.8704928159713745
1677246202.9851973,5200,0.8695913553237915
1677246467.3928106,5250,0.8678886294364929
1677246704.1066673,5300,0.8692908883094788
1677246962.6698337,5350,0.8675881624221802
1677247209.880809,5400,0.8690905570983887
1677247460.6674092,5450,0.8685897588729858
1677247717.075398,5500,0.870192289352417
1677247957.1760087,5550,0.8689903616905212
1677248212.8923035,5600,0.8700921535491943
1677248452.1434343,5650,0.8700921535491943
1677248708.3062522,5700,0.8702924847602844
1677248966.7522416,5750,0.8693910241127014
1677249204.0533712,5800,0.8693910241127014
1677249456.713263,5850,0.8676882982254028
1677249702.3819208,5900,0.8711938858032227
1677249956.1183982,5950,0.8697916865348816
